date,sh_index_000001,csi300_fund_050002,bond_pure_000015,dividend_100032,money_market_000198,gold_000216,nasdaq_000834,proxy_bond_qdii,proxy_quant_a,proxy_oil,proxy_global_tech
2018-06-04,3091.191,1.3953,1.199,1.117,1.0915730751577402,0.9893,1.646,0.9498,0.97,1.139,0.7078853046594982
2018-06-05,3114.206,1.4089,1.199,1.123,1.0916322987225613,0.9877,1.65,0.9494,0.989,1.1358,0.7150537634408601
2018-06-06,3115.18,1.4083,1.199,1.122,1.0916915255005712,0.989,1.657,0.9473,0.993,1.1341,0.7159498207885304
2018-06-07,3109.499,1.411,1.199,1.119,1.0917507554919448,0.9898,1.641,0.9485,0.986,1.1502,0.7078853046594982
2018-06-08,3067.148,1.3957,1.199,1.107,1.091809988696856,0.9899,1.643,0.9493,0.978,1.1465,0.7096774193548386
2018-06-11,3052.783,1.3974,1.199,1.106,1.0919877075945592,0.9905,1.648,0.9504,0.969,1.1511,0.7105734767025089
2018-06-12,3079.802,1.4182,1.199,1.12,1.0920469536553647,0.9899,1.657,0.9501,0.986,1.1529,0.7186379928315412
2018-06-13,3049.797,1.4089,1.199,1.112,1.0921062029305797,0.9889,1.657,0.9505,0.972,1.1581,0.71415770609319
2018-06-14,3044.16,1.4056,1.199,1.108,1.0921654554203788,0.9926,1.668,0.9498,0.966,1.1518,0.7123655913978494
2018-06-15,3021.901,1.4015,1.199,1.106,1.0922247111249364,0.992,1.671,0.9547,0.953,1.125,0.7123655913978494
2018-06-19,2907.822,1.3552,1.2,1.069,1.0924617660942382,0.9884,1.663,0.954,0.905,1.133,0.7007168458781362
2018-06-20,2915.731,1.3618,1.2,1.075,1.092521037875204,0.9829,1.684,0.9574,0.919,1.145,0.7087813620071685
2018-06-21,2875.81,1.3536,1.2,1.068,1.0925803128719744,0.9808,1.673,0.9596,0.908,1.1367,0.7016129032258064
2018-06-22,2889.76,1.3623,1.2,1.073,1.0926395910847246,0.9841,1.671,0.9621,0.919,1.1745,0.700268817204301
2018-06-25,2859.336,1.3461,1.201,1.063,1.092817445020597,0.9858,1.638,0.9642,0.914,1.1691,0.6854838709677419
2018-06-26,2844.508,1.3346,1.201,1.053,1.0928767360990101,0.986,1.651,0.9678,0.914,1.194,0.6886200716845877
2018-06-27,2813.178,1.3112,1.201,1.04,1.0929360303942752,0.9872,1.639,0.9741,0.897,1.2341,0.6738351254480286
2018-06-28,2786.897,1.2976,1.201,1.029,1.0929953279065667,0.9853,1.662,0.9775,0.885,1.2468,0.6801075268817204
2018-06-29,2847.418,1.3319,1.203,1.051,1.0930546286360594,0.9866,1.669,0.9805,0.913,1.2687,0.6904121863799282
2018-06-30,2847.418,1.3319,1.203,1.051,1.0931139325829275,0.9866,1.669,0.9806,0.913,1.2686,0.6904121863799282
2018-07-02,2775.557,1.2956,1.204,1.026,1.0932325501294893,0.9868,1.682,0.9815,0.897,1.2473,0.6926523297491038
2018-07-03,2786.888,1.2952,1.205,1.027,1.0932918637295317,0.9883,1.671,0.9871,0.901,1.2458,0.6904121863799282
2018-07-04,2759.126,1.28,1.206,1.018,1.0933511805476481,0.9903,1.671,0.9871,0.887,1.254,0.6854838709677419
2018-07-05,2733.882,1.2721,1.207,1.01,1.0934105005840131,0.99,1.683,0.9823,0.867,1.2484,0.6801075268817204
2018-07-06,2747.229,1.2792,1.208,1.012,1.093469823838801,0.9933,1.711,0.9848,0.8702,1.2491,0.6877240143369174
2018-07-09,2815.11,1.3149,1.208,1.034,1.09364781291545,0.9929,1.727,0.9846,0.8946,1.2636,0.6993727598566307
2018-07-10,2827.625,1.3218,1.208,1.038,1.093707149045677,0.9898,1.725,0.9825,0.902,1.2688,0.6980286738351253
2018-07-11,2777.771,1.3028,1.208,1.022,1.0937664883951999,0.9924,1.716,0.9823,0.8883,1.2232,0.6935483870967741
2018-07-12,2837.659,1.3294,1.209,1.04,1.093825830964194,0.9888,1.755,0.9885,0.9117,1.2184,0.7119175627240143
2018-07-13,2831.184,1.3382,1.209,1.046,1.0938851767528337,0.988,1.757,0.9895,0.9185,1.2339,0.7132616487455197
2018-07-16,2814.042,1.3301,1.209,1.041,1.0940632334383733,0.9893,1.754,0.9892,0.9172,1.1944,0.7123655913978494
2018-07-17,2798.126,1.3242,1.21,1.037,1.0941225921073423,0.9881,1.765,0.9897,0.9124,1.1913,0.7132616487455197
2018-07-18,2787.257,1.3157,1.21,1.037,1.0941819539968305,0.9793,1.765,0.9906,0.9074,1.1992,0.714605734767025
2018-07-19,2772.545,1.3157,1.212,1.034,1.0942413191070126,0.9821,1.759,0.9956,0.902,1.2098,0.7101254480286737
2018-07-20,2829.271,1.3399,1.213,1.053,1.0943006874380634,0.9864,1.774,1.0028,0.9104,1.221,0.7159498207885304
2018-07-23,2859.542,1.3494,1.214,1.063,1.0944788117581745,0.9898,1.778,1.0007,0.9103,1.2288,0.71415770609319
2018-07-24,2905.562,1.3682,1.214,1.076,1.0945381929744473,0.99,1.793,1.0045,0.9265,1.2402,0.7172939068100358
2018-07-25,2903.647,1.3654,1.215,1.075,1.0945975774124626,0.9885,1.82,1.0063,0.926,1.2512,0.7262544802867382
2018-07-26,2882.225,1.3493,1.216,1.068,1.094656965072395,0.9905,1.785,1.0012,0.9151,1.2532,0.7132616487455197
2018-07-27,2873.594,1.346,1.218,1.066,1.0947163559544193,0.9894,1.769,1.0053,0.9106,1.2525,0.7087813620071685
2018-07-30,2869.05,1.3456,1.219,1.066,1.0948945479347933,0.9895,1.751,1.0074,0.8997,1.266,0.6984767025089604
2018-07-31,2876.401,1.3457,1.221,1.068,1.0949539517069342,0.9908,1.76,1.008,0.9005,1.2511,0.6931003584229389
2018-08-01,2824.534,1.3184,1.222,1.049,1.0950133587020414,0.9893,1.773,1.0083,0.886,1.2317,0.6899641577060931
2018-08-02,2768.024,1.2923,1.223,1.031,1.0950727689202895,0.9882,1.786,1.0036,0.8669,1.2375,0.6841397849462364
2018-08-03,2740.443,1.2716,1.224,1.019,1.0951321823618536,0.9876,1.801,1.009,0.8494,1.2433,0.6796594982078852
2018-08-06,2705.157,1.2579,1.226,1.008,1.095310442028191,0.9868,1.816,1.0118,0.8303,1.2552,0.6801075268817204
2018-08-07,2779.374,1.2918,1.227,1.031,1.0953698683647677,0.9868,1.819,1.011,0.8533,1.2595,0.6877240143369174
2018-08-08,2744.07,1.2737,1.226,1.018,1.0954292979255351,0.9853,1.818,1.0099,0.8367,1.2223,0.6836917562724014
2018-08-09,2794.382,1.303,1.225,1.035,1.095488730710668,0.9851,1.817,1.0113,0.8569,1.2211,0.6917562724014337
2018-08-10,2795.31,1.3053,1.224,1.033,1.095548166720341,0.9854,1.807,1.0139,0.8622,1.2348,0.6904121863799282
2018-08-13,2785.872,1.301,1.223,1.028,1.0957264940983518,0.9872,1.811,1.0165,0.8653,1.2335,0.6805555555555555
2018-08-14,2780.965,1.2945,1.223,1.027,1.0957859430079357,0.9791,1.823,1.0162,0.8611,1.235,0.6742831541218637
2018-08-15,2723.258,1.2688,1.223,1.008,1.095845395142935,0.9771,1.806,1.0187,0.8411,1.2017,0.6612903225806451
2018-08-16,2705.192,1.2623,1.223,1.002,1.0959048505035243,0.9677,1.813,1.0199,0.833,1.2131,0.6635304659498208
2018-08-17,2668.966,1.2478,1.222,0.993,1.0959643090898787,0.9646,1.813,1.0196,0.8196,1.2186,0.6586021505376344
2018-08-20,2698.466,1.2632,1.221,1.001,1.0961427042052834,0.9702,1.807,1.0193,0.8232,1.2189,0.6635304659498208
2018-08-21,2733.826,1.2844,1.22,1.012,1.0962021756964488,0.9746,1.803,1.0151,0.8377,1.2199,0.6671146953405017
2018-08-22,2714.608,1.2777,1.221,1.006,1.0962616504142544,0.9734,1.807,1.0141,0.8303,1.2498,0.6689068100358423
2018-08-23,2724.624,1.2791,1.221,1.008,1.0963211283588756,0.9743,1.807,1.0151,0.8323,1.2542,0.6675627240143368
2018-08-24,2729.431,1.2801,1.222,1.01,1.096380609530487,0.9752,1.833,1.0193,0.83,1.2765,0.6720430107526881
2018-08-27,2780.899,1.3101,1.222,1.03,1.0965590724090155,0.9778,1.844,1.0166,0.8514,1.277,0.6841397849462364
2018-08-28,2777.981,1.3066,1.222,1.03,1.09661856649034,0.9816,1.835,1.01,0.8518,1.2662,0.6810035842293907
2018-08-29,2769.295,1.3006,1.222,1.024,1.0966780637995304,0.9792,1.856,1.0101,0.8461,1.2792,0.6845878136200716
2018-08-30,2737.737,1.2898,1.223,1.018,1.0967375643367616,0.9803,1.853,1.0111,0.8368,1.2875,0.6778673835125447
2018-08-31,2725.25,1.2832,1.223,1.014,1.0967970681022094,0.9819,1.859,1.0123,0.8268,1.2899,0.6747311827956989
2018-09-03,2720.734,1.2789,1.224,1.011,1.0969755987696013,0.9767,1.859,1.0123,0.8266,1.292,0.6724910394265232
2018-09-04,2750.58,1.2924,1.224,1.019,1.0970351154496656,0.9736,1.85,1.0114,0.835,1.2873,0.6720430107526881
2018-09-05,2704.337,1.269,1.224,1.004,1.0970946353588218,0.9726,1.83,1.0113,0.8191,1.2775,0.6590501792114695
2018-09-06,2691.593,1.2576,1.224,0.995,1.0971541584972453,0.9758,1.813,1.0115,0.8126,1.262,0.6514336917562723
2018-09-07,2702.301,1.2632,1.224,0.998,1.0972136848651113,0.9775,1.807,1.0103,0.8171,1.2627,0.653673835125448
2018-09-10,2669.485,1.2468,1.224,0.989,1.0973922833471161,0.9772,1.815,1.0116,0.8007,1.2685,0.6451612903225805
2018-09-11,2664.8,1.2412,1.223,0.986,1.0974518226345042,0.9779,1.832,1.0122,0.7973,1.2942,0.6491935483870968
2018-09-12,2656.11,1.2324,1.223,0.984,1.097511365152211,0.9772,1.828,1.0127,0.7938,1.3131,0.6456093189964157
2018-09-13,2686.578,1.2434,1.223,0.992,1.0975709109004117,0.9807,1.844,1.0125,0.7974,1.2894,0.6532258064516128
2018-09-14,2681.643,1.2428,1.224,0.994,1.0976304598792814,0.9829,1.837,1.0103,0.7933,1.2863,0.653673835125448
2018-09-17,2651.789,1.2297,1.225,0.985,1.0978091262016587,0.9791,1.815,1.0115,0.7807,1.2895,0.6438172043010753
2018-09-18,2699.95,1.2554,1.225,1.0,1.097868688104958,0.9795,1.83,1.0119,0.7963,1.3036,0.6478494623655913
2018-09-19,2730.85,1.2713,1.225,1.013,1.0979282532398031,0.9827,1.83,1.0121,0.8072,1.3155,0.654121863799283
2018-09-20,2729.244,1.2705,1.225,1.013,1.0979878216063692,0.9822,1.847,1.0119,0.8057,1.3095,0.6586021505376344
2018-09-21,2797.485,1.3041,1.225,1.04,1.0980473932048316,0.9861,1.833,1.0107,0.8233,1.3077,0.6639784946236559
2018-09-25,2781.139,1.2935,1.226,1.031,1.0982857119211513,0.9818,1.842,1.0106,0.8187,1.3466,0.6630824372759856
2018-09-26,2806.813,1.3049,1.226,1.037,1.0983452996817258,0.9839,1.846,1.0127,0.8264,1.3385,0.6675627240143368
2018-09-27,2791.775,1.3009,1.226,1.036,1.0984048906752488,0.981,1.863,1.0137,0.8194,1.3479,0.6675627240143368
2018-09-28,2821.35,1.3132,1.227,1.045,1.0984644849018956,0.9729,1.866,1.0156,0.8267,1.3714,0.6671146953405017
2018-10-08,2716.51,1.2611,1.229,1.01,1.099060605028779,0.9832,1.807,1.0165,0.7952,1.3914,0.625448028673835
2018-10-09,2721.013,1.2583,1.229,1.008,1.099120234831369,0.9822,1.813,1.0174,0.7946,1.4057,0.6249999999999999
2018-10-10,2725.837,1.258,1.23,1.008,1.0991798678691884,0.9813,1.739,1.0179,0.7936,1.3775,0.6079749103942652
2018-10-11,2583.458,1.2037,1.231,0.965,1.099239504142413,0.9878,1.721,1.0175,0.7443,1.3434,0.5972222222222221
2018-10-12,2606.913,1.2213,1.231,0.974,1.0992991436512183,0.9993,1.771,1.0184,0.7467,1.3499,0.6164874551971326
2018-10-15,2568.098,1.2005,1.232,0.956,1.0994780815928733,1.0106,1.749,1.0187,0.7336,1.3497,0.6097670250896057
2018-10-16,2546.33,1.19,1.233,0.948,1.0995377340457566,1.0103,1.798,1.019,0.7175,1.3543,0.6187275985663082
2018-10-17,2561.614,1.1982,1.233,0.954,1.0995973897350984,1.0083,1.798,1.0196,0.7225,1.3305,0.6146953405017921
2018-10-18,2486.419,1.1728,1.234,0.935,1.0996570486610742,1.0081,1.764,1.0204,0.7062,1.3172,0.6012544802867383
2018-10-19,2550.465,1.2064,1.234,0.958,1.0997167108238597,1.0103,1.765,1.0214,0.725,1.3296,0.6048387096774194
2018-10-22,2654.876,1.2534,1.234,0.992,1.0998957167348302,1.012,1.769,1.0212,0.759,1.3264,0.6200716845878135
2018-10-23,2594.826,1.2206,1.235,0.97,1.0999553918466105,1.0176,1.766,1.0214,0.7421,1.2821,0.6057347670250895
2018-10-24,2603.295,1.2234,1.235,0.97,1.1000150701960787,1.0177,1.689,1.022,0.7393,1.2786,0.5913978494623655
2018-10-25,2603.8,1.2251,1.236,0.972,1.1000747517834104,1.0185,1.744,1.0219,0.7347,1.2882,0.6017025089605734
2018-10-26,2598.847,1.2184,1.236,0.972,1.100134436608781,1.0218,1.707,1.023,0.7335,1.2965,0.5945340501792113
2018-10-29,2542.103,1.1873,1.236,0.95,1.1003135105148851,1.0209,1.67,1.0219,0.7177,1.2847,0.5784050179211468
2018-10-30,2568.048,1.2015,1.237,0.958,1.1003732082941695,1.0159,1.699,1.0226,0.7251,1.278,0.5837813620071683
2018-10-31,2602.783,1.2162,1.238,0.968,1.1004329093123715,1.0086,1.741,1.023,0.7379,1.2664,0.6012544802867383
2018-11-01,2606.237,1.2209,1.238,0.971,1.1004926135696669,1.012,1.766,1.0226,0.7438,1.2281,0.6137992831541218
2018-11-02,2676.476,1.2586,1.238,0.993,1.1005523210662314,1.0105,1.734,1.0217,0.7705,1.2159,0.621863799283154
2018-11-05,2665.431,1.2469,1.238,0.989,1.1007314629932967,1.0144,1.717,1.0182,0.7692,1.2111,0.6124551971326164
2018-11-06,2659.356,1.2399,1.239,0.987,1.1007911834486954,1.0122,1.732,1.0193,0.7675,1.1955,0.6133512544802867
2018-11-07,2641.342,1.2343,1.239,0.982,1.1008509071442418,1.0134,1.782,1.0195,0.7652,1.1903,0.6232078853046594
2018-11-08,2635.632,1.2286,1.24,0.981,1.100910634080112,1.0086,1.775,1.0208,0.762,1.1803,0.6187275985663082
2018-11-09,2598.872,1.2151,1.241,0.97,1.1009703642564816,1.0071,1.751,1.0218,0.7617,1.1654,0.6079749103942652
2018-11-12,2630.52,1.23,1.241,0.984,1.1011495742303463,0.9989,1.705,1.0243,0.7815,1.1643,0.6043906810035842
2018-11-13,2654.88,1.2409,1.241,0.991,1.1012093173704725,0.9964,1.709,1.0247,0.7922,1.1008,0.6097670250896057
2018-11-14,2632.243,1.2283,1.242,0.984,1.1012690637519773,0.9946,1.69,1.0212,0.7895,1.107,0.6075268817204301
2018-11-15,2668.17,1.2426,1.243,0.992,1.1013288133750367,1.0014,1.718,1.0212,0.8001,1.1106,0.6178315412186379
2018-11-16,2679.11,1.2457,1.244,0.997,1.1013885662398268,1.0037,1.712,1.0217,0.8062,1.1149,0.6142473118279569
2018-11-19,2703.512,1.2569,1.245,1.005,1.101567844286338,1.0075,1.657,1.0207,0.8106,1.1075,0.6034946236559139
2018-11-20,2645.855,1.2277,1.245,0.986,1.1016276101198086,1.01,1.63,1.0199,0.7889,1.0498,0.5945340501792113
2018-11-21,2651.505,1.2298,1.245,0.988,1.1016873791958892,1.01,1.646,1.0211,0.7946,1.0657,0.6025985663082436
2018-11-22,2645.434,1.2246,1.246,0.985,1.1017471515147557,1.011,1.646,1.0211,0.794,1.06,0.6021505376344086
2018-11-23,2579.483,1.1989,1.246,0.965,1.1018069270765838,1.0108,1.631,1.019,0.7677,1.0013,0.5958781362007168
2018-11-26,2575.81,1.1958,1.246,0.963,1.101986273221599,1.012,1.67,1.0187,0.7642,1.0175,0.6034946236559139
2018-11-27,2574.679,1.1946,1.246,0.962,1.102046061757034,1.0091,1.675,1.0193,0.7676,1.0169,0.6034946236559139
2018-11-28,2601.737,1.2084,1.246,0.971,1.1021058535363109,1.0044,1.727,1.0194,0.7774,0.9995,0.6160394265232975
2018-11-29,2567.443,1.1943,1.247,0.961,1.1021656485596052,1.0105,1.719,1.0182,0.7625,1.0068,0.6097670250896057
2018-11-30,2588.188,1.2072,1.247,0.969,1.1022254468270931,1.0108,1.732,1.019,0.7702,0.994,0.6169354838709676
2018-12-03,2654.798,1.2378,1.247,0.991,1.1024048610964792,1.0092,1.761,1.0235,0.7951,1.0361,0.6299283154121863
2018-12-04,2665.958,1.2392,1.248,0.993,1.1024646723425022,1.0085,1.686,1.0215,0.8012,1.0316,0.618279569892473
2018-12-05,2649.805,1.2327,1.248,0.99,1.1025244868335988,1.0093,1.675,1.0215,0.7981,1.0278,0.6142473118279569
2018-12-06,2605.181,1.2078,1.249,0.976,1.1025843045699453,1.0131,1.688,1.0191,0.7812,0.9953,0.6093189964157706
2018-12-07,2605.888,1.2089,1.249,0.981,1.1026441255517179,1.0149,1.637,1.0216,0.7775,1.0299,0.6034946236559139
2018-12-10,2584.582,1.1959,1.25,0.973,1.102823607971352,1.0257,1.654,1.022,0.7673,0.9978,0.6034946236559139
2018-12-11,2594.088,1.2024,1.25,0.977,1.1028834419365892,1.0233,1.666,1.0251,0.7709,1.0114,0.6079749103942652
2018-12-12,2602.153,1.2075,1.25,0.983,1.1029432791481328,1.0209,1.681,1.0253,0.772,1.009,0.6137992831541218
2018-12-13,2634.049,1.2245,1.249,0.994,1.1030031196061592,1.0235,1.676,1.0256,0.783,1.0212,0.6142473118279569
2018-12-14,2593.741,1.2068,1.249,0.981,1.103062963310844,1.0207,1.635,1.0255,0.7666,1.0003,0.6057347670250895
2018-12-17,2597.974,1.2067,1.249,0.982,1.1032425139066129,1.0181,1.604,1.0278,0.7629,0.9787,0.5963261648745519
2018-12-18,2576.65,1.1952,1.248,0.977,1.1033023705996943,1.0246,1.613,1.0271,0.7597,0.9272,0.5945340501792113
2018-12-19,2549.563,1.1853,1.248,0.97,1.1033622305403152,1.0258,1.579,1.0268,0.7501,0.9393,0.5887096774193548
2018-12-20,2536.268,1.1767,1.193,0.968,1.103422093728652,1.0262,1.557,1.0266,0.7521,0.9083,0.5837813620071683
2018-12-21,2516.251,1.1656,1.193,0.962,1.1034819601648806,1.0334,1.509,1.0258,0.7454,0.8983,0.5761648745519713
2018-12-24,2527.007,1.1697,1.194,0.966,1.103661578962681,1.0365,1.477,1.0283,0.7524,0.8832,0.5766129032258064
2018-12-25,2504.819,1.1622,1.194,0.96,1.1037214583922397,1.0423,1.477,1.0283,0.7466,0.882,0.5766129032258064
2018-12-26,2498.294,1.1597,1.194,0.96,1.1037813410705717,1.0452,1.56,1.0271,0.7436,0.9112,0.5869175627240143
2018-12-27,2483.086,1.1561,1.194,0.958,1.1038412269978528,1.0406,1.567,1.0271,0.7363,0.8949,0.5873655913978494
2018-12-28,2493.896,1.1616,1.195,0.962,1.10390111617426,1.0464,1.56,1.0251,0.7376,0.8834,0.5882616487455197
2018-12-31,2493.896,1.1615,1.196,0.962,1.1040808031999978,1.0464,1.571,1.0248,0.7375,0.9005,0.5887096774193548
2019-01-02,2465.291,1.1445,1.197,0.948,1.10420061079935,1.0507,1.574,1.0248,0.73,0.913,0.5846774193548386
2019-01-03,2464.363,1.1415,1.198,0.943,1.1042605194742134,1.0563,1.528,1.0287,0.724,0.9177,0.5748207885304658
2019-01-04,2514.868,1.165,1.199,0.959,1.1043204313994364,1.0571,1.592,1.0283,0.7399,0.9433,0.589605734767025
2019-01-07,2533.089,1.1694,1.2,0.968,1.1045001866790283,1.0522,1.605,1.029,0.7493,0.9572,0.5981182795698924
2019-01-08,2526.462,1.166,1.201,0.968,1.1045601116074544,1.0473,1.617,1.0285,0.7489,0.9648,0.6021505376344086
2019-01-09,2544.345,1.1783,1.202,0.975,1.1046200397871222,1.0441,1.63,1.0323,0.7521,1.0111,0.611111111111111
2019-01-10,2535.099,1.176,1.202,0.971,1.104679971218208,1.044,1.627,1.0281,0.7508,1.0127,0.6084229390681003
2019-01-11,2553.831,1.1842,1.202,0.976,1.1047399059008882,1.0415,1.617,1.027,0.7548,0.9956,0.6048387096774194
2019-01-14,2535.765,1.1758,1.202,0.973,1.1049197294602604,1.0424,1.595,1.0235,0.751,0.9768,0.5963261648745519
2019-01-15,2570.345,1.1983,1.202,0.984,1.104979677151083,1.0383,1.624,1.0241,0.7613,0.9897,0.6070788530465949
2019-01-16,2570.422,1.199,1.202,0.985,1.1050396280943822,1.0406,1.625,1.0255,0.7629,0.9999,0.6097670250896057
2019-01-17,2559.637,1.1938,1.203,0.983,1.1050995822903344,1.0411,1.636,1.0258,0.757,0.9958,0.6097670250896057
2019-01-18,2596.006,1.2116,1.203,0.994,1.1051595397391163,1.0418,1.653,1.0282,0.7674,1.0233,0.6160394265232975
2019-01-21,2610.509,1.2168,1.204,0.996,1.1053394316042044,1.0377,1.653,1.0282,0.7723,1.0245,0.618279569892473
2019-01-22,2579.704,1.2016,1.204,0.987,1.1053994020660698,1.0398,1.625,1.0324,0.7643,1.0069,0.6124551971326164
2019-01-23,2581.004,1.2035,1.204,0.991,1.105459375781647,1.0384,1.631,1.0361,0.7659,1.0065,0.6151433691756272
2019-01-24,2591.694,1.2083,1.204,0.995,1.1055193527511131,1.0392,1.636,1.0372,0.7693,1.0091,0.6164874551971326
2019-01-25,2601.723,1.2184,1.204,1.0,1.1055793329746442,1.0383,1.659,1.0414,0.7711,1.0198,0.6245519713261648
2019-01-28,2596.977,1.2201,1.204,1.001,1.1057592931713944,1.0458,1.627,1.0365,0.7681,0.9841,0.6164874551971326
2019-01-29,2594.254,1.2269,1.204,1.006,1.105819286412952,1.0512,1.61,1.0357,0.7625,1.0044,0.6129032258064516
2019-01-30,2575.576,1.2187,1.204,1.0,1.1058792829094575,1.0543,1.65,1.0361,0.7547,1.0216,0.6178315412186379
2019-01-31,2584.572,1.2314,1.204,1.004,1.1059392826610877,1.0543,1.664,1.0346,0.7535,1.0174,0.6223118279569891
2019-02-01,2618.232,1.2455,1.205,1.015,1.105999285668019,1.0568,1.659,1.0373,0.7672,1.0295,0.6245519713261648
2019-02-11,2653.896,1.2636,1.207,1.028,1.1065994948177615,1.0568,1.676,1.0453,0.7849,0.9971,0.6348566308243727
2019-02-12,2671.894,1.2696,1.207,1.034,1.1066595336446654,1.058,1.706,1.0497,0.7945,1.0194,0.639784946236559
2019-02-13,2721.068,1.2891,1.207,1.046,1.1067195757289905,1.0555,1.704,1.0502,0.8057,1.033,0.6424731182795698
2019-02-14,2719.7,1.2902,1.207,1.046,1.1067796210709135,1.0535,1.707,1.0514,0.8095,1.0398,0.642921146953405
2019-02-15,2682.385,1.2654,1.208,1.031,1.1068396696706113,1.0602,1.712,1.0501,0.8036,1.0625,0.6370967741935483
2019-02-18,2754.357,1.3014,1.208,1.054,1.107019835018121,1.066,1.712,1.0501,0.8302,1.0676,0.64336917562724
2019-02-19,2755.646,1.2988,1.208,1.052,1.1070798966506854,1.0686,1.715,1.0568,0.8289,1.068,0.64336917562724
2019-02-20,2761.219,1.3031,1.208,1.054,1.1071399615419084,1.0747,1.712,1.0553,0.8301,1.0793,0.6447132616487454
2019-02-21,2751.801,1.2964,1.208,1.048,1.107200029691967,1.0689,1.698,1.0511,0.8257,1.0716,0.6415770609318996
2019-02-22,2804.226,1.318,1.208,1.059,1.1072601011010377,1.0623,1.709,1.0503,0.8373,1.0754,0.654121863799283
2019-02-25,2961.283,1.3886,1.207,1.101,1.107440334884091,1.06,1.714,1.0541,0.8733,1.0412,0.664426523297491
2019-02-26,2941.516,1.3687,1.207,1.095,1.107500419330979,1.0588,1.711,1.0512,0.8708,1.0464,0.6590501792114695
2019-02-27,2953.824,1.3671,1.206,1.093,1.107560507037763,1.0583,1.707,1.0487,0.8697,1.0659,0.6568100358422938
2019-02-28,2940.954,1.3659,1.206,1.092,1.1076205980046205,1.0516,1.704,1.0501,0.8753,1.0654,0.6586021505376344
2019-03-01,2994.005,1.3933,1.206,1.107,1.1076806922317282,1.0461,1.718,1.0513,0.8846,1.0459,0.6635304659498208
2019-03-04,3027.576,1.4129,1.206,1.121,1.1078609944763207,1.0323,1.72,1.0544,0.8973,1.0573,0.6662186379928315
2019-03-05,3054.247,1.4217,1.205,1.132,1.1079211017461976,1.0273,1.72,1.0548,0.912,1.0581,0.6689068100358423
2019-03-06,3102.099,1.4318,1.205,1.143,1.1079812122772095,1.0334,1.711,1.0573,0.924,1.0527,0.668010752688172
2019-03-07,3106.418,1.4145,1.206,1.138,1.1080413260695328,1.0292,1.693,1.0587,0.9251,1.0602,0.6586021505376344
2019-03-08,2969.861,1.3624,1.207,1.096,1.1081014431233447,1.0378,1.694,1.0581,0.8896,1.0493,0.6563620071684587
2019-03-11,3026.993,1.3877,1.207,1.117,1.1082818138554813,1.0416,1.727,1.0603,0.9211,1.0631,0.6711469534050178
2019-03-12,3060.307,1.4003,1.207,1.128,1.1083419439570168,1.0391,1.733,1.0624,0.9335,1.0667,0.6724910394265232
2019-03-13,3026.951,1.3862,1.207,1.119,1.108402077320926,1.0463,1.746,1.0607,0.9213,1.0829,0.6689068100358423
2019-03-14,2990.685,1.3777,1.207,1.105,1.1084622139473854,1.044,1.74,1.0581,0.9083,1.0833,0.664874551971326
2019-03-15,3021.751,1.3959,1.207,1.123,1.1085223538365723,1.0442,1.759,1.0628,0.9229,1.0828,0.6711469534050178
2019-03-18,3096.418,1.4332,1.207,1.153,1.1087027930822677,1.0443,1.761,1.0654,0.9507,1.0892,0.6778673835125447
2019-03-19,3090.975,1.427,1.207,1.149,1.1087629460241346,1.0476,1.765,1.0661,0.9518,1.0876,0.6805555555555555
2019-03-20,3090.64,1.4287,1.208,1.151,1.1088231022296142,1.0456,1.773,1.0671,0.9532,1.1011,0.6805555555555555
